status,supplierArticle,incomeId,techSize,warehouseName,dateClose,barcode,number,totalPrice,nmId,date,lastChangeDate,quantity
,VE108,672465,110,Подольск2,2020-03-01T22:55:00,5021462095477,M-Mos00271074,4995,11339600,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE108,672465,122,Подольск2,2020-03-01T22:55:00,5021462095491,M-Mos00271074,4995,11339600,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE133,672465,116,Подольск2,2020-03-01T22:55:00,9781405332484,M-Mos00271074,1995,11339602,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE291,672465,110,Подольск2,2020-03-01T22:55:00,5021464175627,M-Mos00271074,2495,11339603,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA014,672465,62,Подольск2,2020-03-01T22:55:00,5021464129286,M-Mos00271074,4995,11339488,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA014,672465,74,Подольск2,2020-03-01T22:55:00,5021464129453,M-Mos00271074,4995,11339488,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA017,672465,92,Подольск2,2020-03-01T22:55:00,5021464134129,M-Mos00271074,5995,11339489,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA063,672465,50,Подольск2,2020-03-01T22:55:00,5021464127466,M-Mos00271074,5495,11339492,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA090,672465,92,Подольск2,2020-03-01T22:55:00,5021464140557,M-Mos00271074,4497,11339495,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA175,672465,68,Подольск2,2020-03-01T22:55:00,5021464133009,M-Mos00271074,1795,11339500,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB225,672465,110,Подольск2,2020-03-01T22:55:00,5021462563426,M-Mos00271074,1995,11339505,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB225,672465,80,Подольск2,2020-03-01T22:55:00,5021462563310,M-Mos00271074,1995,11339505,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB287,672465,104,Подольск2,2020-03-01T22:55:00,5021462584117,M-Mos00271074,2793,11339507,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB288,672465,104,Подольск2,2020-03-01T22:55:00,5021462586388,M-Mos00271074,2793,11339508,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB288,672465,92,Подольск2,2020-03-01T22:55:00,5021462586357,M-Mos00271074,2793,11339508,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB290,672465,140,Подольск2,2020-03-01T22:55:00,5021462586845,M-Mos00271074,2793,11339509,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB290,672465,80,Подольск2,2020-03-01T22:55:00,5021462586562,M-Mos00271074,2793,11339509,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB343,672465,140,Подольск2,2020-03-01T22:55:00,5021462018513,M-Mos00271074,2997,11339513,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB371,672465,104,Подольск2,2020-03-01T22:55:00,5021462101369,M-Mos00271074,6597,11339518,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB404,672465,128,Подольск2,2020-03-01T22:55:00,5021464200886,M-Mos00271074,5997,11339521,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB417,672465,104,Подольск2,2020-03-01T22:55:00,5021464885229,M-Mos00271074,6995,11339524,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB441,672465,134,Подольск2,2020-03-01T22:55:00,5050048209250,M-Mos00271074,6597,11339525,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB516,672465,110,Подольск2,2020-03-01T22:55:00,5021462083047,M-Mos00271074,3795,11339533,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB516,672465,92,Подольск2,2020-03-01T22:55:00,3032164540082,M-Mos00271074,3795,11339533,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB516,672465,98,Подольск2,2020-03-01T22:55:00,5021462083009,M-Mos00271074,3795,11339533,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB647,672465,134,Подольск2,2020-03-01T22:55:00,5021464085322,M-Mos00271074,5697,11339535,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB652,672465,98,Подольск2,2020-03-01T22:55:00,5021464086374,M-Mos00271074,7036,11339536,2020-03-01T00:00:00,2020-03-01T23:03:38.753,4
,VB653,672465,104,Подольск2,2020-03-01T22:55:00,5021464086565,M-Mos00271074,5697,11339537,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB653,672465,122,Подольск2,2020-03-01T22:55:00,5021464086596,M-Mos00271074,6297,11339537,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB709,672465,116,Подольск2,2020-03-01T22:55:00,5021464091224,M-Mos00271074,4977,11339539,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB712,672465,98,Подольск2,2020-03-01T22:55:00,5021464089269,M-Mos00271074,2697,11339540,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB759,672465,128,Подольск2,2020-03-01T22:55:00,5021464095147,M-Mos00271074,3177,11339542,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB806,672465,140,Подольск2,2020-03-01T22:55:00,5021464099466,M-Mos00271074,7197,11339543,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB806,672465,92,Подольск2,2020-03-01T22:55:00,5021464099336,M-Mos00271074,6597,11339543,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB862,672465,92,Подольск2,2020-03-01T22:55:00,5021464088286,M-Mos00271074,3198,11339544,2020-03-01T00:00:00,2020-03-01T23:03:38.753,2
,VC022,672465,86,Подольск2,2020-03-01T22:55:00,5021464155148,M-Mos00271074,4377,11339547,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC134,672465,80,Подольск2,2020-03-01T22:55:00,5021464170547,M-Mos00271074,4995,11339556,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC152,672465,92,Подольск2,2020-03-01T22:55:00,5021464171490,M-Mos00271074,2793,11339557,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC192,672465,110,Подольск2,2020-03-01T22:55:00,5021464164928,M-Mos00271074,4995,11339560,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC194,672465,122,Подольск2,2020-03-01T22:55:00,5021464165581,M-Mos00271074,4995,11339561,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC194,672465,128,Подольск2,2020-03-01T22:55:00,5021464165598,M-Mos00271074,4995,11339561,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC347,672465,104,Подольск2,2020-03-01T22:55:00,5021464173241,M-Mos00271074,3795,11339571,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC347,672465,128,Подольск2,2020-03-01T22:55:00,5021464173456,M-Mos00271074,3795,11339571,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC405,672465,104,Подольск2,2020-03-01T22:55:00,5021462277750,M-Mos00271074,1995,11339572,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC476,672465,134,Подольск2,2020-03-01T22:55:00,5021462241225,M-Mos00271074,3777,11339574,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC952,672465,98,Подольск2,2020-03-01T22:55:00,5021462374329,M-Mos00271074,5598,11339578,2020-03-01T00:00:00,2020-03-01T23:03:38.753,2
,VD022,672465,110,Подольск2,2020-03-01T22:55:00,5021462428008,M-Mos00271074,5495,11339582,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD022,672465,92,Подольск2,2020-03-01T22:55:00,5021462427070,M-Mos00271074,5495,11339582,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD075,672465,92,Подольск2,2020-03-01T22:55:00,5021462434214,M-Mos00271074,6597,11339586,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,RA610,672465,116,Подольск2,2020-03-01T22:55:00,5021463351121,M-Mos00271074,3297,11339483,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,RA610,672465,128,Подольск2,2020-03-01T22:55:00,5021462831495,M-Mos00271074,3297,11339483,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,TA212,672465,50,Подольск2,2020-03-01T22:55:00,5021463302956,M-Mos00271074,4995,11339485,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,TA248,672465,80,Подольск2,2020-03-01T22:55:00,5021463311101,M-Mos00271074,6897,11339487,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA014,672465,56,Подольск2,2020-03-01T22:55:00,5021464129279,M-Mos00271074,4995,11339488,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA017,672465,62,Подольск2,2020-03-01T22:55:00,5021464134075,M-Mos00271074,5995,11339489,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA062,672465,80,Подольск2,2020-03-01T22:55:00,5021464132088,M-Mos00271074,5995,11339491,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA076,672465,92,Подольск2,2020-03-01T22:55:00,5021464144104,M-Mos00271074,7497,11339493,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA089,672465,86,Подольск2,2020-03-01T22:55:00,5021464140465,M-Mos00271074,9995,11339494,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA092,672465,80,Подольск2,2020-03-01T22:55:00,5021464147709,M-Mos00271074,6597,11339496,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA382,672465,92,Подольск2,2020-03-01T22:55:00,5021464138080,M-Mos00271074,4497,11339503,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA452,672465,62,Подольск2,2020-03-01T22:55:00,5021464129194,M-Mos00271074,5495,11339504,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB285,672465,140,Подольск2,2020-03-01T22:55:00,5021462583417,M-Mos00271074,2793,11339506,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB288,672465,116,Подольск2,2020-03-01T22:55:00,5021462586401,M-Mos00271074,2793,11339508,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB290,672465,104,Подольск2,2020-03-01T22:55:00,5021462586708,M-Mos00271074,2793,11339509,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB343,672465,134,Подольск2,2020-03-01T22:55:00,5021462018193,M-Mos00271074,2997,11339513,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB343,672465,98,Подольск2,2020-03-01T22:55:00,5021462018131,M-Mos00271074,2997,11339513,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB371,672465,80,Подольск2,2020-03-01T22:55:00,5021462100737,M-Mos00271074,5997,11339518,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB379,672465,122,Подольск2,2020-03-01T22:55:00,5021464293239,M-Mos00271074,3495,11339520,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB379,672465,80,Подольск2,2020-03-01T22:55:00,5021464290368,M-Mos00271074,3495,11339520,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB404,672465,110,Подольск2,2020-03-01T22:55:00,5021464200855,M-Mos00271074,5577,11339521,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB404,672465,98,Подольск2,2020-03-01T22:55:00,5021464200831,M-Mos00271074,5577,11339521,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB407,672465,122,Подольск2,2020-03-01T22:55:00,5021465407574,M-Mos00271074,2997,11339522,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB409,672465,104,Подольск2,2020-03-01T22:55:00,5021465407796,M-Mos00271074,2997,11339523,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB441,672465,86,Подольск2,2020-03-01T22:55:00,5021462102502,M-Mos00271074,5397,11339525,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB503,672465,104,Подольск2,2020-03-01T22:55:00,5021462559849,M-Mos00271074,3495,11339529,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB503,672465,122,Подольск2,2020-03-01T22:55:00,5021462559931,M-Mos00271074,3795,11339529,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB506,672465,86,Подольск2,2020-03-01T22:55:00,5021462560098,M-Mos00271074,7495,11339530,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB622,672465,140,Подольск2,2020-03-01T22:55:00,5021464087029,M-Mos00271074,6297,11339534,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB622,672465,98,Подольск2,2020-03-01T22:55:00,5021464086954,M-Mos00271074,5697,11339534,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB647,672465,110,Подольск2,2020-03-01T22:55:00,5021464085278,M-Mos00271074,5277,11339535,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB647,672465,98,Подольск2,2020-03-01T22:55:00,5021464085254,M-Mos00271074,5277,11339535,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB653,672465,116,Подольск2,2020-03-01T22:55:00,5021464086589,M-Mos00271074,5697,11339537,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB653,672465,140,Подольск2,2020-03-01T22:55:00,5021464086633,M-Mos00271074,6297,11339537,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB708,672465,140,Подольск2,2020-03-01T22:55:00,5021464088569,M-Mos00271074,1995,11339538,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB806,672465,110,Подольск2,2020-03-01T22:55:00,5021464099411,M-Mos00271074,6597,11339543,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB806,672465,128,Подольск2,2020-03-01T22:55:00,5021464099442,M-Mos00271074,7197,11339543,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB806,672465,98,Подольск2,2020-03-01T22:55:00,5021464099343,M-Mos00271074,6597,11339543,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC087,672465,110,Подольск2,2020-03-01T22:55:00,5021464158354,M-Mos00271074,3493,11339551,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC087,672465,140,Подольск2,2020-03-01T22:55:00,5021464158408,M-Mos00271074,3493,11339551,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC087,672465,86,Подольск2,2020-03-01T22:55:00,5021464158316,M-Mos00271074,3493,11339551,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC090,672465,128,Подольск2,2020-03-01T22:55:00,5021464158002,M-Mos00271074,3493,11339552,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC110,672465,110,Подольск2,2020-03-01T22:55:00,5021464166915,M-Mos00271074,4495,11339553,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC134,672465,110,Подольск2,2020-03-01T22:55:00,5021464170592,M-Mos00271074,5495,11339556,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC134,672465,86,Подольск2,2020-03-01T22:55:00,5021464170554,M-Mos00271074,4995,11339556,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC152,672465,140,Подольск2,2020-03-01T22:55:00,5021464171650,M-Mos00271074,2793,11339557,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC153,672465,104,Подольск2,2020-03-01T22:55:00,5021464171742,M-Mos00271074,2793,11339558,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC167,672465,110,Подольск2,2020-03-01T22:55:00,5021464164515,M-Mos00271074,5997,11339559,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC194,672465,134,Подольск2,2020-03-01T22:55:00,5021464165604,M-Mos00271074,4995,11339561,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC278,672465,134,Подольск2,2020-03-01T22:55:00,5021464183684,M-Mos00271074,4995,11339567,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC321,672465,110,Подольск2,2020-03-01T22:55:00,5021464186111,M-Mos00271074,6295,11339569,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC347,672465,110,Подольск2,2020-03-01T22:55:00,5021464173258,M-Mos00271074,3795,11339571,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC470,672465,122,Подольск2,2020-03-01T22:55:00,5021462283898,M-Mos00271074,8995,11339573,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC470,672465,98,Подольск2,2020-03-01T22:55:00,5021462283454,M-Mos00271074,8295,11339573,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC476,672465,128,Подольск2,2020-03-01T22:55:00,5021462241140,M-Mos00271074,3777,11339574,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD001,672465,104,Подольск2,2020-03-01T22:55:00,5021462386346,M-Mos00271074,5495,11339579,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD008,672465,116,Подольск2,2020-03-01T22:55:00,5021462395737,M-Mos00271074,5495,11339580,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD016,672465,104,Подольск2,2020-03-01T22:55:00,5021462426318,M-Mos00271074,5495,11339581,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD465,672465,140,Подольск2,2020-03-01T22:55:00,5021462100690,M-Mos00271074,7797,11339588,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD465,672465,98,Подольск2,2020-03-01T22:55:00,9781843231622,M-Mos00271074,7197,11339588,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD476,672465,116,Подольск2,2020-03-01T22:55:00,5021464241681,M-Mos00271074,6597,11339590,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD476,672465,98,Подольск2,2020-03-01T22:55:00,5021464241643,M-Mos00271074,6597,11339590,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD482,672465,116,Подольск2,2020-03-01T22:55:00,5021465464454,M-Mos00271074,6897,11339593,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD483,672465,122,Подольск2,2020-03-01T22:55:00,5021465470813,M-Mos00271074,6297,11339594,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD612,672465,68,Подольск2,2020-03-01T22:55:00,5021464025052,M-Mos00271074,5997,11339596,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE062,672465,86,Подольск2,2020-03-01T22:55:00,5021464176549,M-Mos00271074,2793,11339599,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VE108,672465,116,Подольск2,2020-03-01T22:55:00,5021462095484,M-Mos00271074,4995,11339600,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE108,672465,140,Подольск2,2020-03-01T22:55:00,5021462095538,M-Mos00271074,4995,11339600,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE291,672465,134,Подольск2,2020-03-01T22:55:00,5021464175665,M-Mos00271074,2795,11339603,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE306,672465,122,Подольск2,2020-03-01T22:55:00,5021464187880,M-Mos00271074,7197,11339606,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,TA212,672465,56,Подольск2,2020-03-01T22:55:00,5021463302963,M-Mos00271074,4995,11339485,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA063,672465,56,Подольск2,2020-03-01T22:55:00,5021464127473,M-Mos00271074,5495,11339492,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA089,672465,74,Подольск2,2020-03-01T22:55:00,5021464140441,M-Mos00271074,9995,11339494,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA300,672465,56,Подольск2,2020-03-01T22:55:00,5021464135607,M-Mos00271074,1795,11339502,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,TA247,672465,68,Подольск2,2020-03-01T22:55:00,5021463310746,M-Mos00271074,6897,11339486,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,TA247,672465,74,Подольск2,2020-03-01T22:55:00,5021463310753,M-Mos00271074,6897,11339486,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,TA247,672465,86,Подольск2,2020-03-01T22:55:00,5021463310777,M-Mos00271074,6897,11339486,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,TA248,672465,86,Подольск2,2020-03-01T22:55:00,5021463311170,M-Mos00271074,6897,11339487,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA026,672465,74,Подольск2,2020-03-01T22:55:00,5021464147211,M-Mos00271074,7497,11339490,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,RA610,672465,122,Подольск2,2020-03-01T22:55:00,5021462831358,M-Mos00271074,3297,11339483,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,TA248,672465,92,Подольск2,2020-03-01T22:55:00,5021463311217,M-Mos00271074,6897,11339487,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA090,672465,74,Подольск2,2020-03-01T22:55:00,5021464140526,M-Mos00271074,4497,11339495,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA090,672465,80,Подольск2,2020-03-01T22:55:00,5021464140533,M-Mos00271074,4497,11339495,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA090,672465,86,Подольск2,2020-03-01T22:55:00,5021464140540,M-Mos00271074,4497,11339495,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA124,672465,74,Подольск2,2020-03-01T22:55:00,5021464149772,M-Mos00271074,7497,11339499,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA124,672465,80,Подольск2,2020-03-01T22:55:00,5021464149789,M-Mos00271074,7497,11339499,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB285,672465,122,Подольск2,2020-03-01T22:55:00,5021462583363,M-Mos00271074,2793,11339506,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB285,672465,92,Подольск2,2020-03-01T22:55:00,5021462583158,M-Mos00271074,2793,11339506,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB290,672465,122,Подольск2,2020-03-01T22:55:00,5021462586739,M-Mos00271074,2793,11339509,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
